mother_pid,wav,child_pid,child_age,child_gender,child_birth_prov,child_eth,child_enroll,child_math,child_eduy,child_wav,mother_age,mother_gender,mother_birth_prov,mother_eth,mother_enroll2,mother_eduy,mother_wav
410482101.0,2016,410482103.0,12.0,1.0,,,1.0,3.0,7.0,2016.0,38.0,0.0,,,0.0,9.0,2016.0
410492104.0,2016,410492105.0,11.0,0.0,,,1.0,1.0,5.0,2016.0,42.0,0.0,,,0.0,,2016.0
410503103.0,2016,410503104.0,14.0,0.0,,,1.0,2.0,8.0,2016.0,37.0,0.0,,,0.0,12.0,2016.0
410505104.0,2016,410505105.0,10.0,0.0,,,1.0,1.0,4.0,2016.0,30.0,0.0,,,0.0,9.0,2016.0
410506104.0,2016,410506107.0,12.0,0.0,,,1.0,1.0,8.0,2016.0,29.0,0.0,,,0.0,,2016.0
410514104.0,2016,410514105.0,13.0,0.0,,,1.0,3.0,7.0,2016.0,33.0,0.0,,,0.0,9.0,2016.0
410520102.0,2016,410520103.0,14.0,0.0,,,1.0,2.0,7.0,2016.0,38.0,0.0,,,0.0,9.0,2016.0
410527104.0,2016,410527105.0,15.0,0.0,,,1.0,3.0,9.0,2016.0,37.0,0.0,,,0.0,15.0,2016.0
410539104.0,2016,410539105.0,15.0,0.0,,,1.0,3.0,10.0,2016.0,38.0,0.0,,,0.0,6.0,2016.0
410548102.0,2016,410548104.0,14.0,0.0,,,1.0,4.0,9.0,2016.0,38.0,0.0,,,0.0,9.0,2016.0
410550102.0,2016,410550103.0,13.0,0.0,,,1.0,3.0,9.0,2016.0,35.0,0.0,,,0.0,9.0,2016.0
410557104.0,2016,410557105.0,10.0,0.0,,,1.0,3.0,4.0,2016.0,34.0,0.0,,,0.0,12.0,2016.0
410558102.0,2016,410558103.0,12.0,1.0,,,1.0,2.0,5.0,2016.0,39.0,0.0,,1.0,0.0,,2016.0
410564101.0,2016,410564103.0,15.0,0.0,,,1.0,4.0,9.0,2016.0,36.0,0.0,,,0.0,6.0,2016.0
410581105.0,2016,410581106.0,13.0,0.0,,,1.0,3.0,7.0,2016.0,40.0,0.0,,,0.0,9.0,2016.0
410589102.0,2016,410589103.0,14.0,0.0,,,1.0,4.0,8.0,2016.0,46.0,0.0,,,,9.0,2016.0
410590101.0,2016,410590103.0,14.0,0.0,,,0.0,2.0,8.0,2016.0,41.0,0.0,,,0.0,8.0,2016.0
410616104.0,2016,410616105.0,11.0,1.0,,,1.0,3.0,4.0,2016.0,39.0,0.0,,,0.0,,2016.0
410628103.0,2016,410628104.0,15.0,0.0,,,1.0,2.0,9.0,2016.0,37.0,0.0,,,0.0,12.0,2016.0
410656105.0,2016,410656109.0,15.0,0.0,,,1.0,3.0,8.0,2016.0,46.0,0.0,,,,12.0,2016.0
410656107.0,2016,410656110.0,10.0,0.0,,,1.0,2.0,3.0,2016.0,36.0,0.0,,,0.0,12.0,2016.0
410663105.0,2016,410663107.0,12.0,0.0,,,1.0,2.0,5.0,2016.0,39.0,0.0,,,0.0,9.0,2016.0
410721104.0,2016,410721107.0,11.0,0.0,,,1.0,4.0,4.0,2016.0,,,,,,,
410723107.0,2016,410723105.0,10.0,1.0,,,1.0,4.0,1.0,2016.0,,,,,,,
410733105.0,2016,410733108.0,13.0,1.0,,,1.0,2.0,5.0,2016.0,34.0,0.0,,,0.0,12.0,2016.0
410755104.0,2016,410755105.0,11.0,1.0,,,1.0,1.0,5.0,2016.0,35.0,0.0,,,0.0,15.0,2016.0
410773104.0,2016,410773105.0,11.0,1.0,,,1.0,3.0,5.0,2016.0,32.0,0.0,,,0.0,9.0,2016.0
410779104.0,2016,410779105.0,13.0,0.0,,,1.0,1.0,7.0,2016.0,38.0,0.0,,,0.0,0.0,2016.0
410786104.0,2016,410786105.0,15.0,0.0,,,0.0,,6.0,2016.0,40.0,0.0,,,0.0,9.0,2016.0
410792105.0,2016,410792106.0,11.0,0.0,,,1.0,1.0,5.0,2016.0,43.0,0.0,,,0.0,,2016.0
410805102.0,2016,410805103.0,13.0,0.0,,,0.0,,9.0,2016.0,37.0,0.0,,,0.0,6.0,2016.0
410813104.0,2016,410813107.0,10.0,1.0,,,1.0,2.0,4.0,2016.0,34.0,0.0,,,0.0,,2016.0
410827106.0,2016,410827110.0,15.0,0.0,,,1.0,3.0,8.0,2016.0,36.0,0.0,,,0.0,6.0,2016.0
410827107.0,2016,410827112.0,10.0,1.0,,,1.0,2.0,4.0,2016.0,,,,,,,
410830108.0,2016,410830111.0,12.0,0.0,,1.0,1.0,3.0,7.0,2016.0,36.0,0.0,,,0.0,6.0,2016.0
410842105.0,2016,410842106.0,14.0,0.0,,,1.0,3.0,8.0,2016.0,34.0,0.0,,,0.0,6.0,2016.0
410843101.0,2016,410843104.0,12.0,1.0,,,1.0,1.0,6.0,2016.0,37.0,0.0,,,0.0,6.0,2016.0
410844101.0,2016,410844104.0,11.0,1.0,,,1.0,2.0,4.0,2016.0,37.0,0.0,,,0.0,15.0,2016.0
410852101.0,2016,410852103.0,10.0,0.0,,,1.0,3.0,4.0,2016.0,31.0,0.0,,,0.0,6.0,2016.0
410858104.0,2016,410858107.0,10.0,0.0,,,1.0,1.0,4.0,2016.0,34.0,0.0,,,0.0,9.0,2016.0
410860104.0,2016,410860105.0,10.0,0.0,,,1.0,3.0,4.0,2016.0,34.0,0.0,,,0.0,6.0,2016.0
410892104.0,2016,410892105.0,15.0,1.0,,,0.0,,10.0,2016.0,38.0,0.0,,,0.0,,2016.0
410901102.0,2016,410901103.0,14.0,1.0,,,1.0,3.0,9.0,2016.0,37.0,0.0,,,0.0,0.0,2016.0
410906105.0,2016,410906106.0,15.0,1.0,,,1.0,3.0,9.0,2016.0,38.0,0.0,,,0.0,9.0,2016.0
410920101.0,2016,410920103.0,15.0,0.0,,,1.0,2.0,9.0,2016.0,36.0,0.0,,,0.0,9.0,2016.0
410921102.0,2016,410921103.0,10.0,0.0,,,1.0,1.0,3.0,2016.0,33.0,0.0,,,0.0,0.0,2016.0
410925101.0,2016,410925103.0,12.0,0.0,,,1.0,1.0,5.0,2016.0,35.0,0.0,,,0.0,0.0,2016.0
410929104.0,2016,410929105.0,11.0,1.0,,,1.0,1.0,4.0,2016.0,38.0,0.0,,,0.0,6.0,2016.0
410929108.0,2016,410929109.0,14.0,1.0,,,1.0,1.0,7.0,2016.0,35.0,0.0,,,0.0,3.0,2016.0
410949102.0,2016,410949104.0,13.0,0.0,,,1.0,3.0,6.0,2016.0,38.0,0.0,,,0.0,0.0,2016.0
410950104.0,2016,410950105.0,15.0,1.0,,,1.0,1.0,9.0,2016.0,41.0,0.0,,,0.0,6.0,2016.0
410950431.0,2016,410950107.0,10.0,0.0,,,1.0,1.0,3.0,2016.0,37.0,0.0,,1.0,,,2016.0
410954104.0,2016,410954105.0,12.0,1.0,,,1.0,1.0,5.0,2016.0,39.0,0.0,,,0.0,12.0,2016.0
410960104.0,2016,410960106.0,12.0,0.0,,,1.0,1.0,1.0,2016.0,35.0,0.0,,,0.0,,2016.0
410964104.0,2016,410964105.0,13.0,0.0,,,1.0,1.0,7.0,2016.0,30.0,0.0,,,0.0,,2016.0
410982105.0,2016,410982106.0,13.0,0.0,,,1.0,3.0,6.0,2016.0,35.0,0.0,,,0.0,6.0,2016.0
410986102.0,2016,410986103.0,13.0,1.0,,,1.0,1.0,7.0,2016.0,39.0,0.0,,,0.0,6.0,2016.0
410992103.0,2016,410992104.0,13.0,1.0,,,1.0,2.0,6.0,2016.0,35.0,0.0,,1.0,0.0,,2016.0
411000104.0,2016,411000105.0,12.0,1.0,,,1.0,1.0,6.0,2016.0,38.0,0.0,,,0.0,,2016.0
411001104.0,2016,411001105.0,12.0,1.0,,,1.0,1.0,4.0,2016.0,37.0,0.0,,,0.0,,2016.0
411007106.0,2016,411007107.0,11.0,1.0,,,1.0,2.0,4.0,2016.0,36.0,0.0,,,0.0,6.0,2016.0
411022104.0,2016,411022105.0,13.0,1.0,,,1.0,1.0,6.0,2016.0,34.0,0.0,,,0.0,9.0,2016.0
411029104.0,2016,411029105.0,10.0,1.0,,,1.0,3.0,4.0,2016.0,,,,,,,
411031104.0,2016,411031105.0,12.0,1.0,,,1.0,2.0,5.0,2016.0,36.0,0.0,,,0.0,,2016.0
411035107.0,2016,411035105.0,15.0,0.0,,,1.0,1.0,8.0,2016.0,39.0,0.0,,,0.0,6.0,2016.0
411058104.0,2016,411058105.0,10.0,1.0,,,1.0,4.0,3.0,2016.0,36.0,0.0,,,0.0,,2016.0
411073103.0,2016,411073102.0,15.0,1.0,,,1.0,4.0,10.0,2016.0,,,,,,,
411087104.0,2016,411087106.0,12.0,1.0,,,1.0,3.0,6.0,2016.0,35.0,0.0,,,0.0,9.0,2016.0
411090103.0,2016,411090104.0,11.0,1.0,,,1.0,3.0,5.0,2016.0,35.0,0.0,,,0.0,12.0,2016.0
411102103.0,2016,411102104.0,12.0,0.0,,,1.0,1.0,7.0,2016.0,40.0,0.0,,,0.0,12.0,2016.0
411105103.0,2016,411105431.0,11.0,1.0,,,1.0,3.0,6.0,2016.0,,,,,,,
411105104.0,2016,411105106.0,12.0,1.0,,,1.0,3.0,6.0,2016.0,39.0,0.0,,,0.0,9.0,2016.0
411107101.0,2016,411107103.0,13.0,1.0,,,1.0,2.0,8.0,2016.0,40.0,0.0,,,0.0,15.0,2016.0
411109106.0,2016,411109107.0,10.0,0.0,,,1.0,3.0,4.0,2016.0,33.0,0.0,,,0.0,9.0,2016.0
411118104.0,2016,411118107.0,11.0,1.0,,,1.0,3.0,6.0,2016.0,40.0,0.0,,,0.0,6.0,2016.0
411137431.0,2016,411137104.0,13.0,0.0,,,1.0,1.0,7.0,2016.0,34.0,0.0,,,0.0,9.0,2016.0
411148101.0,2016,411148104.0,14.0,1.0,,,1.0,2.0,7.0,2016.0,,,,,,,
411169104.0,2016,411169105.0,12.0,0.0,,,0.0,4.0,4.0,2016.0,37.0,0.0,,,0.0,,2016.0
411198102.0,2016,411198103.0,12.0,1.0,,,0.0,3.0,1.0,2016.0,37.0,0.0,,,0.0,,2016.0
411206110.0,2016,411206107.0,11.0,1.0,,,1.0,3.0,5.0,2016.0,31.0,0.0,,,0.0,,2016.0
411219431.0,2016,411219109.0,11.0,0.0,,,1.0,2.0,5.0,2016.0,,,,,,,
411227101.0,2016,411227104.0,10.0,1.0,,,1.0,3.0,5.0,2016.0,34.0,0.0,,,0.0,9.0,2016.0
411244104.0,2016,411244103.0,10.0,0.0,,,1.0,1.0,5.0,2016.0,44.0,0.0,,,0.0,12.0,2016.0
411253433.0,2016,411253434.0,10.0,0.0,,,1.0,1.0,4.0,2016.0,,,,,,,
411292105.0,2016,411292106.0,12.0,1.0,,,1.0,1.0,7.0,2016.0,36.0,0.0,,,0.0,12.0,2016.0
411305103.0,2016,411305104.0,13.0,0.0,,,1.0,1.0,7.0,2016.0,42.0,0.0,,,0.0,9.0,2016.0
411335104.0,2016,411335105.0,10.0,0.0,,,1.0,2.0,3.0,2016.0,31.0,0.0,,,0.0,12.0,2016.0
411338104.0,2016,411338105.0,11.0,1.0,,,1.0,4.0,4.0,2016.0,33.0,0.0,,,0.0,7.0,2016.0
411412104.0,2016,411412105.0,10.0,1.0,,,1.0,4.0,3.0,2016.0,29.0,0.0,,,0.0,,2016.0
411422103.0,2016,411422104.0,13.0,0.0,,,1.0,3.0,5.0,2016.0,,,,,,,
411440103.0,2016,411440104.0,11.0,1.0,,,1.0,3.0,2.0,2016.0,33.0,0.0,,,0.0,6.0,2016.0
411446104.0,2016,411446105.0,12.0,1.0,,,1.0,3.0,6.0,2016.0,44.0,0.0,,,0.0,,2016.0
411450104.0,2016,411450105.0,13.0,0.0,,,1.0,3.0,6.0,2016.0,31.0,0.0,,,0.0,9.0,2016.0
411459103.0,2016,411459104.0,14.0,1.0,,,1.0,1.0,7.0,2016.0,38.0,0.0,,,0.0,,2016.0
411471104.0,2016,411471105.0,14.0,1.0,,,1.0,1.0,8.0,2016.0,40.0,0.0,,,0.0,9.0,2016.0
411472104.0,2016,411472105.0,11.0,0.0,,,1.0,1.0,4.0,2016.0,35.0,0.0,,,0.0,9.0,2016.0
411476103.0,2016,411476104.0,11.0,1.0,,,1.0,1.0,5.0,2016.0,41.0,0.0,,,0.0,9.0,2016.0
411490103.0,2016,411490105.0,10.0,1.0,,,1.0,2.0,4.0,2016.0,34.0,0.0,,,0.0,,2016.0
411491531.0,2016,411491104.0,11.0,0.0,,,1.0,1.0,5.0,2016.0,31.0,0.0,,,0.0,9.0,2016.0
411495102.0,2016,411495103.0,11.0,1.0,,,1.0,2.0,4.0,2016.0,36.0,0.0,,,0.0,9.0,2016.0
411501104.0,2016,411501105.0,15.0,0.0,,,1.0,2.0,10.0,2016.0,41.0,0.0,,,0.0,,2016.0
411523104.0,2016,411523105.0,10.0,1.0,,,1.0,2.0,4.0,2016.0,33.0,0.0,,,0.0,6.0,2016.0
411531531.0,2016,411531103.0,15.0,1.0,,,0.0,,7.0,2016.0,,,,,,,
411547107.0,2016,411547105.0,13.0,0.0,,,1.0,3.0,6.0,2016.0,40.0,0.0,,,0.0,9.0,2016.0
411559104.0,2016,411559105.0,10.0,1.0,,,1.0,3.0,5.0,2016.0,32.0,0.0,,,0.0,9.0,2016.0
411569103.0,2016,411569104.0,14.0,1.0,,,1.0,2.0,7.0,2016.0,37.0,0.0,,,0.0,6.0,2016.0
411574102.0,2016,411574103.0,13.0,1.0,,,1.0,1.0,7.0,2016.0,43.0,0.0,,,0.0,0.0,2016.0
411583104.0,2016,411583105.0,10.0,1.0,,,1.0,2.0,4.0,2016.0,37.0,0.0,,,0.0,6.0,2016.0
411585101.0,2016,411585104.0,14.0,0.0,,,1.0,4.0,7.0,2016.0,33.0,0.0,,,0.0,,2016.0
411588105.0,2016,411588106.0,10.0,0.0,,1.0,1.0,2.0,3.0,2016.0,33.0,0.0,,,0.0,12.0,2016.0
411596104.0,2016,411596105.0,12.0,1.0,,,1.0,2.0,5.0,2016.0,,,,,,,
411599104.0,2016,411599106.0,12.0,1.0,,,1.0,2.0,4.0,2016.0,37.0,0.0,,,0.0,9.0,2016.0
411603105.0,2016,411603106.0,15.0,0.0,,,1.0,3.0,8.0,2016.0,41.0,0.0,,,0.0,0.0,2016.0
411608101.0,2016,411608103.0,11.0,1.0,,,1.0,1.0,6.0,2016.0,,,,,,,
411609101.0,2016,411609103.0,13.0,0.0,,,1.0,1.0,7.0,2016.0,37.0,0.0,,,0.0,9.0,2016.0
411617101.0,2016,411617104.0,14.0,1.0,,,1.0,3.0,8.0,2016.0,,,,,,,
411650102.0,2016,411650103.0,10.0,0.0,,,1.0,4.0,4.0,2016.0,38.0,0.0,,,0.0,6.0,2016.0
411662103.0,2016,411662108.0,10.0,1.0,,,1.0,1.0,4.0,2016.0,37.0,0.0,,,0.0,12.0,2016.0
411663103.0,2016,411663104.0,15.0,0.0,,,1.0,4.0,9.0,2016.0,54.0,0.0,,,,12.0,2016.0
411665104.0,2016,411665105.0,12.0,0.0,,,1.0,2.0,5.0,2016.0,36.0,0.0,,,0.0,9.0,2016.0
411666102.0,2016,411666103.0,13.0,0.0,,,1.0,2.0,7.0,2016.0,42.0,0.0,,,0.0,7.0,2016.0
411692101.0,2016,411692103.0,15.0,0.0,,,1.0,4.0,9.0,2016.0,52.0,0.0,,,,9.0,2016.0
411698582.0,2016,411698103.0,13.0,1.0,,,1.0,2.0,7.0,2016.0,41.0,0.0,,1.0,0.0,9.0,2016.0
411699102.0,2016,411699103.0,10.0,0.0,,,1.0,2.0,4.0,2016.0,35.0,0.0,,,1.0,13.0,2016.0
411706101.0,2016,411706105.0,12.0,1.0,,,1.0,1.0,7.0,2016.0,40.0,0.0,,,0.0,16.0,2016.0
411727101.0,2016,411727103.0,11.0,0.0,,,1.0,2.0,5.0,2016.0,35.0,0.0,,,0.0,14.0,2016.0
411746101.0,2016,411746104.0,11.0,1.0,,,1.0,1.0,6.0,2016.0,44.0,0.0,,,0.0,6.0,2016.0
411748101.0,2016,411748103.0,13.0,1.0,,,1.0,4.0,8.0,2016.0,37.0,0.0,,,0.0,9.0,2016.0
411760104.0,2016,411760105.0,14.0,1.0,,,1.0,3.0,8.0,2016.0,37.0,0.0,,,0.0,9.0,2016.0
411778104.0,2016,411778111.0,14.0,1.0,,1.0,1.0,1.0,8.0,2016.0,40.0,0.0,,,0.0,16.0,2016.0
411780101.0,2016,411780104.0,12.0,0.0,,,0.0,3.0,6.0,2016.0,35.0,0.0,,,0.0,6.0,2016.0
411785103.0,2016,411785105.0,15.0,0.0,,,1.0,4.0,9.0,2016.0,51.0,0.0,,,,6.0,2016.0
411786101.0,2016,411786103.0,13.0,0.0,,,1.0,3.0,7.0,2016.0,40.0,0.0,,,0.0,6.0,2016.0
411830101.0,2016,411830103.0,12.0,0.0,,,1.0,1.0,6.0,2016.0,38.0,0.0,,,0.0,15.0,2016.0
411841101.0,2016,411841103.0,12.0,0.0,,,1.0,2.0,6.0,2016.0,42.0,0.0,,,0.0,16.0,2016.0
420002102.0,2016,420002103.0,14.0,1.0,,,1.0,4.0,8.0,2016.0,39.0,0.0,,,0.0,6.0,2016.0
420016104.0,2016,420016105.0,13.0,0.0,,,1.0,2.0,7.0,2016.0,44.0,0.0,,,0.0,0.0,2016.0
420025101.0,2016,420025103.0,10.0,1.0,,,1.0,3.0,4.0,2016.0,32.0,0.0,,,0.0,6.0,2016.0
420085101.0,2016,420085103.0,14.0,0.0,,,1.0,4.0,8.0,2016.0,41.0,0.0,,,0.0,15.0,2016.0
420090103.0,2016,420090102.0,11.0,1.0,,,1.0,1.0,5.0,2016.0,38.0,0.0,,,0.0,15.0,2016.0
420118101.0,2016,420118103.0,12.0,0.0,,,1.0,1.0,6.0,2016.0,41.0,0.0,,,0.0,,2016.0
420280102.0,2016,420280103.0,15.0,1.0,,,1.0,4.0,9.0,2016.0,39.0,0.0,,,0.0,9.0,2016.0
420295102.0,2016,420295104.0,14.0,0.0,,,1.0,1.0,8.0,2016.0,35.0,0.0,,,0.0,6.0,2016.0
420305102.0,2016,420305105.0,13.0,0.0,,,0.0,2.0,7.0,2016.0,31.0,0.0,,,0.0,6.0,2016.0
420313101.0,2016,420313102.0,11.0,1.0,,,0.0,1.0,4.0,2016.0,36.0,0.0,,,0.0,6.0,2016.0
420325105.0,2016,420325106.0,13.0,1.0,,,0.0,1.0,6.0,2016.0,,,,,,,
420326101.0,2016,420326105.0,15.0,0.0,,,1.0,4.0,9.0,2016.0,38.0,0.0,,,0.0,6.0,2016.0
420329101.0,2016,420329102.0,12.0,0.0,,,1.0,3.0,6.0,2016.0,47.0,0.0,,,,8.0,2016.0
420331104.0,2016,420331105.0,10.0,0.0,,,1.0,2.0,3.0,2016.0,31.0,0.0,,,0.0,,2016.0
420337101.0,2016,420337431.0,15.0,1.0,,,1.0,3.0,8.0,2016.0,44.0,0.0,,,0.0,9.0,2016.0
420340431.0,2016,420340104.0,11.0,1.0,,,1.0,1.0,5.0,2016.0,,,,,,,
420367102.0,2016,420367103.0,14.0,1.0,,,1.0,4.0,8.0,2016.0,42.0,0.0,,,0.0,9.0,2016.0
420375101.0,2016,420375104.0,10.0,1.0,,,1.0,1.0,3.0,2016.0,,,,,,,
420380104.0,2016,420380105.0,15.0,0.0,,,1.0,1.0,9.0,2016.0,,,,,,,
420390101.0,2016,420390103.0,13.0,0.0,,,1.0,3.0,7.0,2016.0,41.0,0.0,,,0.0,9.0,2016.0
420435101.0,2016,420435103.0,14.0,1.0,,,1.0,3.0,8.0,2016.0,38.0,0.0,,,0.0,15.0,2016.0
420493102.0,2016,420493103.0,12.0,1.0,,,1.0,1.0,6.0,2016.0,39.0,0.0,,,0.0,15.0,2016.0
430003103.0,2016,430003104.0,14.0,1.0,,,1.0,1.0,8.0,2016.0,41.0,0.0,,,0.0,15.0,2016.0
430005103.0,2016,430005105.0,15.0,1.0,,,1.0,1.0,9.0,2016.0,45.0,0.0,,,,,2016.0
430007101.0,2016,430007103.0,15.0,1.0,,,1.0,4.0,9.0,2016.0,46.0,0.0,,,,15.0,2016.0
430012101.0,2016,430012103.0,15.0,0.0,,,1.0,2.0,9.0,2016.0,41.0,0.0,,,0.0,12.0,2016.0
430086101.0,2016,430086103.0,15.0,1.0,,,1.0,1.0,9.0,2016.0,41.0,0.0,,,0.0,15.0,2016.0
430089101.0,2016,430089103.0,11.0,1.0,,,1.0,2.0,5.0,2016.0,36.0,0.0,,,0.0,16.0,2016.0
430102103.0,2016,430102104.0,12.0,0.0,,,1.0,1.0,6.0,2016.0,39.0,0.0,,,0.0,16.0,2016.0
430133105.0,2016,430133104.0,10.0,1.0,,,0.0,2.0,4.0,2016.0,35.0,0.0,,,0.0,,2016.0
430136101.0,2016,430136103.0,11.0,1.0,,,1.0,2.0,5.0,2016.0,35.0,0.0,,,0.0,12.0,2016.0
430167101.0,2016,430167103.0,13.0,1.0,,,1.0,1.0,7.0,2016.0,42.0,0.0,,,0.0,12.0,2016.0
430209101.0,2016,430209103.0,14.0,0.0,,,1.0,2.0,9.0,2016.0,40.0,0.0,,,0.0,9.0,2016.0
430211102.0,2016,430211103.0,11.0,1.0,,,1.0,4.0,5.0,2016.0,36.0,0.0,,,0.0,15.0,2016.0
430216101.0,2016,430216103.0,14.0,1.0,,,1.0,4.0,8.0,2016.0,41.0,0.0,,,0.0,12.0,2016.0
430221101.0,2016,430221103.0,11.0,0.0,,,1.0,4.0,5.0,2016.0,39.0,0.0,,,0.0,12.0,2016.0
430239101.0,2016,430239104.0,13.0,0.0,,,0.0,1.0,8.0,2016.0,39.0,0.0,,,0.0,12.0,2016.0
430253101.0,2016,430253103.0,15.0,1.0,,,1.0,3.0,9.0,2016.0,43.0,0.0,,,0.0,6.0,2016.0
430257101.0,2016,430257105.0,14.0,0.0,,,1.0,2.0,7.0,2016.0,35.0,0.0,,,0.0,9.0,2016.0
430264101.0,2016,430264105.0,10.0,1.0,,,1.0,2.0,3.0,2016.0,34.0,0.0,,,0.0,9.0,2016.0
430267104.0,2016,430267105.0,14.0,1.0,,,1.0,4.0,8.0,2016.0,38.0,0.0,,,0.0,9.0,2016.0
430277104.0,2016,430277105.0,13.0,0.0,,,1.0,2.0,7.0,2016.0,35.0,0.0,,,0.0,9.0,2016.0
430279104.0,2016,430279106.0,11.0,0.0,,,1.0,2.0,5.0,2016.0,,,,,,,
430306104.0,2016,430306105.0,14.0,0.0,,,1.0,3.0,8.0,2016.0,42.0,0.0,,,0.0,,2016.0
430312103.0,2016,430312106.0,11.0,1.0,,,1.0,2.0,5.0,2016.0,37.0,0.0,,,0.0,,2016.0
430344104.0,2016,430344105.0,14.0,0.0,,,1.0,3.0,8.0,2016.0,,,,,,,
430365103.0,2016,430365104.0,11.0,1.0,,,1.0,2.0,5.0,2016.0,,,,,,,
430370104.0,2016,430370105.0,12.0,0.0,,,1.0,3.0,6.0,2016.0,,,,,,,
430373110.0,2016,430373105.0,15.0,0.0,,1.0,1.0,2.0,7.0,2016.0,33.0,0.0,,1.0,0.0,,2016.0
430376104.0,2016,430376106.0,13.0,0.0,,,1.0,2.0,7.0,2016.0,33.0,0.0,,,0.0,9.0,2016.0
430392102.0,2016,430392103.0,12.0,0.0,,,1.0,1.0,7.0,2016.0,36.0,0.0,,,0.0,9.0,2016.0
430394105.0,2016,430394106.0,14.0,0.0,,,1.0,2.0,9.0,2016.0,39.0,0.0,,,0.0,9.0,2016.0
430442104.0,2016,430442105.0,12.0,1.0,,,1.0,3.0,6.0,2016.0,36.0,0.0,,,0.0,9.0,2016.0
430461107.0,2016,430461106.0,12.0,1.0,,,1.0,4.0,6.0,2016.0,35.0,0.0,,,0.0,,2016.0
430475104.0,2016,430475105.0,11.0,1.0,,,1.0,1.0,4.0,2016.0,36.0,0.0,,1.0,0.0,,2016.0
430477501.0,2016,430477502.0,13.0,0.0,,,1.0,2.0,7.0,2016.0,34.0,0.0,,,0.0,6.0,2016.0
430478104.0,2016,430478107.0,10.0,1.0,,,1.0,2.0,5.0,2016.0,33.0,0.0,,,0.0,12.0,2016.0
430478106.0,2016,430478109.0,10.0,0.0,,,1.0,4.0,3.0,2016.0,32.0,0.0,,,0.0,,2016.0
430481104.0,2016,430481105.0,14.0,1.0,,,1.0,4.0,8.0,2016.0,41.0,0.0,,,0.0,6.0,2016.0
430490102.0,2016,430490103.0,13.0,0.0,,,1.0,2.0,8.0,2016.0,37.0,0.0,,,0.0,9.0,2016.0
430493101.0,2016,430493104.0,14.0,1.0,,,1.0,3.0,8.0,2016.0,46.0,0.0,,,,6.0,2016.0
430495104.0,2016,430495105.0,15.0,0.0,,,1.0,2.0,8.0,2016.0,36.0,0.0,,,0.0,9.0,2016.0
430509108.0,2016,430509109.0,14.0,0.0,,,0.0,1.0,8.0,2016.0,40.0,0.0,,,0.0,9.0,2016.0
430523106.0,2016,430523107.0,10.0,0.0,,,0.0,3.0,4.0,2016.0,33.0,0.0,,,0.0,9.0,2016.0
430525102.0,2016,430525105.0,13.0,0.0,,,1.0,3.0,7.0,2016.0,39.0,0.0,,,0.0,12.0,2016.0
430560109.0,2016,430560106.0,12.0,0.0,,,0.0,4.0,6.0,2016.0,45.0,0.0,,,,,2016.0
430572101.0,2016,430572103.0,11.0,0.0,,,1.0,4.0,4.0,2016.0,41.0,0.0,,,0.0,,2016.0
430612101.0,2016,430612103.0,14.0,1.0,,,1.0,2.0,8.0,2016.0,38.0,0.0,,,0.0,9.0,2016.0
430705103.0,2016,430705104.0,12.0,1.0,,,1.0,1.0,6.0,2016.0,37.0,0.0,,,0.0,9.0,2016.0
430712106.0,2016,430712107.0,15.0,0.0,,,1.0,1.0,9.0,2016.0,37.0,0.0,,,0.0,16.0,2016.0
440056101.0,2016,440056103.0,15.0,0.0,,,1.0,3.0,9.0,2016.0,40.0,0.0,,,0.0,,2016.0
440058104.0,2016,440058106.0,15.0,0.0,,,1.0,3.0,8.0,2016.0,,,,,,,
440059103.0,2016,440059104.0,14.0,1.0,,1.0,1.0,1.0,8.0,2016.0,,,,,,,
440120103.0,2016,440120106.0,12.0,0.0,,,0.0,4.0,1.0,2016.0,35.0,0.0,,,0.0,9.0,2016.0
440123101.0,2016,440123103.0,13.0,0.0,,,1.0,3.0,6.0,2016.0,37.0,0.0,,,0.0,,2016.0
440124102.0,2016,440124103.0,14.0,1.0,,,1.0,2.0,7.0,2016.0,44.0,0.0,,,0.0,6.0,2016.0
440126104.0,2016,440126105.0,13.0,1.0,,,1.0,2.0,6.0,2016.0,39.0,0.0,,,0.0,9.0,2016.0
440134102.0,2016,440134103.0,14.0,0.0,,,1.0,2.0,8.0,2016.0,43.0,0.0,,,0.0,0.0,2016.0
440178102.0,2016,440178103.0,12.0,1.0,,,1.0,1.0,6.0,2016.0,42.0,0.0,,,0.0,9.0,2016.0
440192104.0,2016,440192103.0,14.0,1.0,,,1.0,3.0,8.0,2016.0,,,,,,,
440215101.0,2016,440215105.0,14.0,1.0,,,1.0,2.0,7.0,2016.0,40.0,0.0,,,0.0,16.0,2016.0
440217103.0,2016,440217104.0,12.0,1.0,,,1.0,3.0,5.0,2016.0,,,,,,,
440223102.0,2016,440223103.0,13.0,0.0,,,1.0,2.0,6.0,2016.0,37.0,0.0,,,0.0,9.0,2016.0
440227104.0,2016,440227105.0,11.0,1.0,,,1.0,2.0,4.0,2016.0,32.0,0.0,,,0.0,9.0,2016.0
440230104.0,2016,440230105.0,11.0,0.0,,,1.0,2.0,4.0,2016.0,,,,,,,
440246102.0,2016,440246103.0,15.0,1.0,,,1.0,2.0,9.0,2016.0,38.0,0.0,,,0.0,6.0,2016.0
440253104.0,2016,440253106.0,11.0,0.0,,,1.0,1.0,4.0,2016.0,35.0,0.0,,,0.0,9.0,2016.0
